ID,Value_vehicle,Value_vehicle_log,Is_high_value,Power,Power_log,Is_high_power,Cylinder_capacity,Is_van,Is_passenger_car,Is_motorbike,N_claims_history,R_Claims_history,Claims_per_year,Premium,Premium_log,Premium_to_value_ratio,Driver_age,Is_high_risk_age,Licence_years,Is_novice,Has_second_driver,Is_urban,Weight,Year_matriculation,Is_agent_channel,Is_broker_urban,Composite_risk_score,Seniority,Claims_severity
32485,31500.0,10.357774570341576,1,136,4.919980925828125,1,1968,0,1,0,12,0.75,1.2,365.61,5.904298612720427,0.011606298212755151,43.54277891854894,0,23.734428473648187,0,0,1,1710,2007,1,0,1,10,0.0
32486,13317.0,9.496871782670567,0,136,4.919980925828125,1,1422,0,1,0,12,0.36,1.2,308.0,5.733341276897746,0.023126595584922662,43.54277891854894,0,23.734428473648187,0,0,1,1106,2007,1,0,1,10,621.55
32486,13317.0,9.496871782670567,0,136,4.919980925828125,1,1422,0,1,0,12,0.36,1.2,318.77,5.767601987369155,0.023935275566901937,43.54277891854894,0,23.734428473648187,0,0,1,1106,2007,1,0,1,10,0.0
32486,13317.0,9.496871782670567,0,136,4.919980925828125,1,1422,0,1,0,12,0.36,1.2,318.77,5.767601987369155,0.023935275566901937,43.54277891854894,0,23.734428473648187,0,0,1,1106,2007,1,0,1,10,0.0
32487,10849.0,9.291920358968605,0,0,0.0,0,530,0,0,1,11,0.28,0.55,141.98,4.962704760338705,0.013085714285714286,40.114989733059545,0,22.072553045859,0,0,1,217,2008,1,0,1,20,4691.77
32487,10849.0,9.291920358968605,0,0,0.0,0,530,0,0,1,11,0.28,0.55,144.11,4.977492075503002,0.013282027649769587,40.114989733059545,0,22.072553045859,0,0,1,217,2008,1,0,1,20,0.0
32487,10849.0,9.291920358968605,0,0,0.0,0,530,0,0,1,11,0.28,0.55,144.84,4.982510130370407,0.013349308755760368,40.114989733059545,0,22.072553045859,0,0,1,217,2008,1,0,1,20,0.0
32488,27303.95,10.214823283418124,1,125,4.836281906951478,1,1395,0,1,0,4,0.0,0.17391304347826086,390.7,5.970496240671785,0.014308760865703837,42.26694045174538,0,22.642026009582477,0,0,1,1490,2018,1,0,0,23,0.0
32489,24264.29,10.096802213138186,1,116,4.762173934797756,1,1598,0,1,0,15,1.33,0.8333333333333334,574.62,6.355447720761205,0.02368073903093678,42.82819986310746,0,22.209445585215605,0,0,1,1250,2015,1,0,1,18,407.73
32489,24264.29,10.096802213138186,1,116,4.762173934797756,1,1598,0,1,0,15,1.33,0.8333333333333334,577.51,6.360455832569031,0.023799839194174065,42.82819986310746,0,22.209445585215605,0,0,1,1250,2015,1,0,1,18,0.0
32489,24264.29,10.096802213138186,1,116,4.762173934797756,1,1598,0,1,0,15,1.33,0.8333333333333334,574.62,6.355447720761205,0.02368073903093678,42.82819986310746,0,22.209445585215605,0,0,1,1250,2015,1,0,1,18,0.0
32490,13823.28,9.534181745468345,0,68,4.23410650459726,0,1905,0,1,0,1,0.0,0.5,257.58,5.555205123826407,0.01863243510692781,40.73648186173853,0,20.772073921971252,0,0,0,1090,2005,1,0,0,2,0.0
32491,16320.0,9.700207901150696,0,90,4.51085950651685,0,1997,0,1,0,4,0.18,0.3333333333333333,380.82,5.944949293366514,0.02333312909748177,43.37577002053388,0,22.031485284052017,0,0,1,1145,2003,1,0,0,12,0.0
32491,16320.0,9.700207901150696,0,90,4.51085950651685,0,1997,0,1,0,4,0.18,0.3333333333333333,292.5,5.681877639268151,0.017921695974511365,43.37577002053388,0,22.031485284052017,0,0,1,1145,2003,1,0,0,12,0.0
32491,16320.0,9.700207901150696,0,90,4.51085950651685,0,1997,0,1,0,4,0.18,0.3333333333333333,288.11,5.666807238531306,0.017652717358005027,43.37577002053388,0,22.031485284052017,0,0,1,1145,2003,1,0,0,12,0.0
32492,12050.0,9.396902923027392,0,70,4.2626798770413155,0,1248,0,1,0,0,0.0,0.0,419.93,6.042466549074014,0.03484607086548834,42.74880219028063,0,21.418206707734427,0,0,1,935,2005,1,0,0,2,0.0
32492,12050.0,9.396902923027392,0,70,4.2626798770413155,0,1248,0,1,0,0,0.0,0.0,428.33,6.062225853990894,0.03554310845572981,42.74880219028063,0,21.418206707734427,0,0,1,935,2005,1,0,0,2,0.0
32493,8430.0,9.039670667922676,0,75,4.330733340286331,0,1149,0,1,0,3,0.0,0.17647058823529413,115.7,4.75960653929251,0.013723164511920294,44.04654346338125,0,21.53867214236824,0,0,0,941,2014,1,0,0,17,0.0
32493,8430.0,9.039670667922676,0,75,4.330733340286331,0,1149,0,1,0,3,0.0,0.17647058823529413,196.74,5.2869530364689865,0.02333531016486775,44.04654346338125,0,21.53867214236824,0,0,0,941,2014,1,0,0,17,0.0
32494,11140.0,9.318387276059317,0,69,4.248495242049359,0,1086,0,1,0,0,0.0,0.0,154.99,5.049791902630777,0.01391167758729019,42.614647501711154,0,23.90965092402464,0,0,1,905,2013,1,0,0,1,0.0
32495,28220.0,10.247821660640062,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,688.86,6.5364886784538845,0.024409482300414585,42.15468856947297,0,24.082135523613964,0,0,1,1380,2006,0,1,0,4,0.0
32495,28220.0,10.247821660640062,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,709.53,6.566011170431823,0.025141915594769852,42.15468856947297,0,24.082135523613964,0,0,1,1380,2006,0,1,0,4,0.0
32495,28220.0,10.247821660640062,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,709.53,6.566011170431823,0.025141915594769852,42.15468856947297,0,24.082135523613964,0,0,1,1380,2006,0,1,0,4,0.0
32495,28220.0,10.247821660640062,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,713.08,6.57099500088096,0.025267708444066478,42.15468856947297,0,24.082135523613964,0,0,1,1380,2006,0,1,0,4,0.0
32496,26283.82,10.176746865217927,1,185,5.225746673713202,1,3964,0,1,0,1,0.14,0.125,255.14,5.545724169997926,0.009706743283766067,40.51471594798083,0,12.621492128678987,0,0,1,1680,2008,0,1,0,8,89.0
32496,26283.82,10.176746865217927,1,185,5.225746673713202,1,3964,0,1,0,1,0.14,0.125,256.42,5.550708992221232,0.009755440592707122,40.51471594798083,0,12.621492128678987,0,0,1,1680,2008,0,1,0,8,0.0
32496,26283.82,10.176746865217927,1,185,5.225746673713202,1,3964,0,1,0,1,0.14,0.125,265.39,5.584961400424145,0.010096702203020603,40.51471594798083,0,12.621492128678987,0,0,1,1680,2008,0,1,0,8,0.0
32497,11550.0,9.35452729228868,0,60,4.110873864173311,0,1124,0,1,0,1,0.0,1.0,210.02,5.351952915713946,0.018181975586529307,43.630390143737166,0,22.308008213552363,0,0,0,910,1998,1,0,0,1,0.0
32497,11550.0,9.35452729228868,0,60,4.110873864173311,0,1124,0,1,0,1,0.0,1.0,216.32,5.381370921683322,0.018727382910570512,43.630390143737166,0,22.308008213552363,0,0,0,910,1998,1,0,0,1,0.0
32498,11550.0,9.35452729228868,0,60,4.110873864173311,0,1124,0,1,0,1,0.0,1.0,185.81,5.23009205755247,0.016086053155570948,43.630390143737166,0,22.308008213552363,0,0,0,910,1998,1,0,0,1,0.0
32499,14484.39,9.580895834245553,0,100,4.61512051684126,0,1597,0,1,0,5,0.17,0.2631578947368421,256.97,5.552843299090915,0.017739943487886763,42.54346338124572,0,24.161533196440793,0,0,1,1090,2000,1,0,1,19,0.0
32499,14484.39,9.580895834245553,0,100,4.61512051684126,0,1597,0,1,0,5,0.17,0.2631578947368421,264.66,5.582217295704357,0.018270823222571158,42.54346338124572,0,24.161533196440793,0,0,1,1090,2000,1,0,1,19,0.0
32499,14484.39,9.580895834245553,0,100,4.61512051684126,0,1597,0,1,0,5,0.17,0.2631578947368421,262.01,5.572192054268604,0.018087880271086938,42.54346338124572,0,24.161533196440793,0,0,1,1090,2000,1,0,1,19,0.0
32500,23970.49,10.08462048653114,1,115,4.7535901911063645,1,1685,0,1,0,11,0.0,1.5714285714285714,323.04,5.78086696496229,0.013476008374948742,43.07460643394935,0,22.494182067077343,0,0,1,1482,2017,1,0,1,7,0.0
32501,18200.0,9.809231816610408,0,90,4.51085950651685,0,1598,0,1,0,0,0.0,0.0,464.98,6.144142714749687,0.025546947969891765,36.5886379192334,0,18.299794661190965,0,0,1,1090,2014,1,0,0,3,0.0
32502,18340.0,9.816894269951032,0,90,4.51085950651685,0,1997,0,1,0,11,1.67,1.5714285714285714,310.96,5.742874974462297,0.01695436453846573,43.1047227926078,0,24.657084188911703,0,1,1,1243,2001,1,0,1,7,231.8
32502,18340.0,9.816894269951032,0,90,4.51085950651685,0,1997,0,1,0,11,1.67,1.5714285714285714,364.35,5.9008557982372265,0.019865329044217873,43.1047227926078,0,24.657084188911703,0,1,1,1243,2001,1,0,1,7,0.0
32502,18340.0,9.816894269951032,0,90,4.51085950651685,0,1997,0,1,0,11,1.67,1.5714285714285714,251.68,5.5321238660305,0.013722261599694674,43.1047227926078,0,24.657084188911703,0,1,1,1243,2001,1,0,1,7,0.0
32503,2860.22,7.959003386283893,0,14,2.70805020110221,0,239,0,0,1,4,1.39,0.3076923076923077,158.94,5.0747987449037435,0.055549730534527234,33.637234770705,0,15.233401779603012,0,0,0,123,2008,1,0,0,13,128.32
32503,2860.22,7.959003386283893,0,14,2.70805020110221,0,239,0,0,1,4,1.39,0.3076923076923077,159.73,5.079725938581049,0.05582583653126988,33.637234770705,0,15.233401779603012,0,0,0,123,2008,1,0,0,13,77.98
32504,16527.83,9.712861407910745,0,75,4.330733340286331,0,2283,0,1,0,10,3.28,1.4285714285714286,315.25,5.75653304004173,0.019072735335773916,30.93223819301848,0,12.6652977412731,0,0,1,1480,1996,1,0,1,7,183.31
32505,13530.0,9.512738628263644,0,75,4.330733340286331,0,1461,0,1,0,10,0.72,1.4285714285714286,306.32,5.727889549999434,0.02263838592860838,30.93223819301848,0,12.6652977412731,0,0,1,1186,1996,1,0,1,7,882.0
32505,13530.0,9.512738628263644,0,75,4.330733340286331,0,1461,0,1,0,10,0.72,1.4285714285714286,306.32,5.727889549999434,0.02263838592860838,30.93223819301848,0,12.6652977412731,0,0,1,1186,1996,1,0,1,7,0.0
32506,10497.9,9.259025768752942,0,60,4.110873864173311,0,1390,0,1,0,0,0.0,0.0,231.83,5.450308573534157,0.022081360904475707,42.27789185489391,0,24.12046543463381,0,0,1,1020,2000,1,0,0,9,0.0
32506,10497.9,9.259025768752942,0,60,4.110873864173311,0,1390,0,1,0,0,0.0,0.0,237.61,5.474830419933934,0.02263189476992828,42.27789185489391,0,24.12046543463381,0,0,1,1020,2000,1,0,0,9,0.0
32506,10497.9,9.259025768752942,0,60,4.110873864173311,0,1390,0,1,0,0,0.0,0.0,235.24,5.4648482374356675,0.022406156835478003,42.27789185489391,0,24.12046543463381,0,0,1,1020,2000,1,0,0,9,0.0
32507,20240.0,9.915465529295535,0,100,4.61512051684126,0,1560,0,1,0,0,0.0,0.0,333.29,5.812008879727072,0.016466083691517218,44.544832306639286,0,18.29158110882957,0,0,1,1235,2017,1,0,0,2,0.0
32507,20240.0,9.915465529295535,0,100,4.61512051684126,0,1560,0,1,0,0,0.0,0.0,333.29,5.812008879727072,0.016466083691517218,44.544832306639286,0,18.29158110882957,0,0,1,1235,2017,1,0,0,2,0.0
32508,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,1,0.0,0.05,222.56,5.409679834401498,0.018437577665479248,42.64476386036961,0,24.424366872005475,0,0,1,1025,2004,1,0,0,20,0.0
32508,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,1,0.0,0.05,229.23,5.439078809256279,0.01899014166183415,42.64476386036961,0,24.424366872005475,0,0,1,1025,2004,1,0,0,20,0.0
32508,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,1,0.0,0.05,229.23,5.439078809256279,0.01899014166183415,42.64476386036961,0,24.424366872005475,0,0,1,1025,2004,1,0,0,20,0.0
32509,18780.0,9.840600999480937,0,92,4.532599493153256,0,1560,0,1,0,2,2.42,2.0,246.3,5.510602174527371,0.013114317661466377,40.49555099247091,0,22.209445585215605,0,1,1,1155,2014,0,1,0,1,4818.84
32510,21950.0,9.99656797555214,0,120,4.795790545596741,1,1910,0,1,0,4,0.1,0.2,354.3,5.872962503026981,0.016140494738280716,44.40520191649555,0,19.45242984257358,0,0,1,1320,2008,1,0,0,20,0.0
32510,21950.0,9.99656797555214,0,120,4.795790545596741,1,1910,0,1,0,4,0.1,0.2,354.3,5.872962503026981,0.016140494738280716,44.40520191649555,0,19.45242984257358,0,0,1,1320,2008,1,0,0,20,0.0
32510,21950.0,9.99656797555214,0,120,4.795790545596741,1,1910,0,1,0,4,0.1,0.2,354.3,5.872962503026981,0.016140494738280716,44.40520191649555,0,19.45242984257358,0,0,1,1320,2008,1,0,0,20,0.0
32511,20192.24,9.913103173914983,0,90,4.51085950651685,0,1560,0,1,0,0,0.0,0.0,268.79,5.597643878594534,0.013310890179089636,33.57152635181382,0,11.189596167008897,0,1,1,1182,2010,0,1,0,1,0.0
32512,10910.0,9.297526733655099,0,90,4.51085950651685,0,898,0,1,0,5,0.0,2.5,185.23,5.226982468943414,0.016976445788653653,43.09377138945928,0,18.858316221765914,0,0,0,1040,2018,1,0,1,2,0.0
32513,19690.0,9.88791695754517,0,90,4.51085950651685,0,1997,0,1,0,1,0.07,0.06666666666666667,364.23,5.9005272921158465,0.018497283022700726,45.426420260095824,0,25.470225872689937,0,0,1,1390,2004,1,0,0,15,0.0
32513,19690.0,9.88791695754517,0,90,4.51085950651685,0,1997,0,1,0,1,0.07,0.06666666666666667,346.03,5.849411231541224,0.017573002894723477,45.426420260095824,0,25.470225872689937,0,0,1,1390,2004,1,0,0,15,0.0
32513,19690.0,9.88791695754517,0,90,4.51085950651685,0,1997,0,1,0,1,0.07,0.06666666666666667,342.56,5.839361768898024,0.017396780254938803,45.426420260095824,0,25.470225872689937,0,0,1,1390,2004,1,0,0,15,0.0
32514,10758.12,9.283509045984633,0,58,4.07753744390572,0,1527,0,1,0,4,0.25,0.23529411764705882,293.04,5.683715812505887,0.02723642825807315,41.91101984941821,0,23.184120465434635,0,0,1,890,2000,1,0,0,17,0.0
32514,10758.12,9.283509045984633,0,58,4.07753744390572,0,1527,0,1,0,4,0.25,0.23529411764705882,301.83,5.713171591952887,0.02805340957253009,41.91101984941821,0,23.184120465434635,0,0,1,890,2000,1,0,0,17,0.0
32514,10758.12,9.283509045984633,0,58,4.07753744390572,0,1527,0,1,0,4,0.25,0.23529411764705882,297.3,5.698099691520703,0.027632371420710986,41.91101984941821,0,23.184120465434635,0,0,1,890,2000,1,0,0,17,0.0
32514,10758.12,9.283509045984633,0,58,4.07753744390572,0,1527,0,1,0,4,0.25,0.23529411764705882,298.78,5.70304887230245,0.0277699291391861,41.91101984941821,0,23.184120465434635,0,0,1,890,2000,1,0,0,17,0.0
32515,23590.0,10.068620562346831,1,120,4.795790545596741,1,1598,0,1,0,4,0.57,2.0,263.19,5.576668541258341,0.011156373193166886,42.6694045174538,0,24.48186173853525,0,0,1,1410,2008,1,0,0,2,882.0
32515,23590.0,10.068620562346831,1,120,4.795790545596741,1,1598,0,1,0,4,0.57,2.0,267.15,5.591546525428934,0.011324233817981432,42.6694045174538,0,24.48186173853525,0,0,1,1410,2008,1,0,0,2,0.0
32516,22550.0,10.023534689845578,0,110,4.709530201312334,0,1598,0,1,0,7,1.5,2.3333333333333335,492.15,6.200813387400003,0.021823865903951044,42.89664613278576,0,24.57494866529774,0,0,1,1503,2015,1,0,1,3,881.7
32517,26520.0,10.185692150979541,1,140,4.948759890378168,1,1968,0,1,0,6,0.08,0.2857142857142857,349.03,5.858018865095914,0.01316051430941518,42.63381245722108,0,21.14715947980835,0,0,1,1380,2006,1,0,1,21,0.0
32517,26520.0,10.185692150979541,1,140,4.948759890378168,1,1968,0,1,0,6,0.08,0.2857142857142857,354.27,5.872878063773937,0.013358093586214696,42.63381245722108,0,21.14715947980835,0,0,1,1380,2006,1,0,1,21,0.0
32517,26520.0,10.185692150979541,1,140,4.948759890378168,1,1968,0,1,0,6,0.08,0.2857142857142857,347.15,5.852633421388556,0.013089627087968025,42.63381245722108,0,21.14715947980835,0,0,1,1380,2006,1,0,1,21,0.0
32517,26520.0,10.185692150979541,1,140,4.948759890378168,1,1968,0,1,0,6,0.08,0.2857142857142857,341.95,5.83758466394533,0.012893556049922702,42.63381245722108,0,21.14715947980835,0,0,1,1380,2006,1,0,1,21,0.0
32518,15770.0,9.665928089487558,0,90,4.51085950651685,0,1364,0,1,0,1,0.32,0.25,308.21,5.734020657716811,0.019542831779849088,42.96235455167693,0,23.93429158110883,0,1,1,1165,2004,1,0,0,4,0.0
32518,15770.0,9.665928089487558,0,90,4.51085950651685,0,1364,0,1,0,1,0.32,0.25,302.05,5.713897808397294,0.019152241455836664,42.96235455167693,0,23.93429158110883,0,1,1,1165,2004,1,0,0,4,0.0
32518,15770.0,9.665928089487558,0,90,4.51085950651685,0,1364,0,1,0,1,0.32,0.25,300.54,5.708902677350773,0.01905649610043751,42.96235455167693,0,23.93429158110883,0,1,1,1165,2004,1,0,0,4,0.0
32519,9255.59,9.133091009279388,0,90,4.51085950651685,0,1341,0,1,0,1,0.0,0.25,206.52,5.335227720568134,0.02231059169737452,42.96235455167693,0,23.93429158110883,0,0,1,945,2004,1,0,0,4,0.0
32520,25750.0,10.156228740289281,1,95,4.564348191467836,0,1598,0,1,0,4,0.0,2.0,204.69,5.326370180990072,0.007948817521649644,42.299794661190965,0,24.194387405886378,0,0,0,1310,2013,1,0,0,2,0.0
32520,25750.0,10.156228740289281,1,95,4.564348191467836,0,1598,0,1,0,4,0.0,2.0,210.84,5.3558312727486435,0.008187643198322395,42.299794661190965,0,24.194387405886378,0,0,0,1310,2013,1,0,0,2,0.0
32521,20810.0,9.94323697205341,0,100,4.61512051684126,0,1461,0,1,0,10,0.67,0.5263157894736842,285.05,5.656166620714538,0.013697083273268944,40.936344969199176,0,19.698836413415467,0,0,0,1340,2005,1,0,1,19,88.31
32521,20810.0,9.94323697205341,0,100,4.61512051684126,0,1461,0,1,0,10,0.67,0.5263157894736842,251.23,5.530341369668184,0.012071981163807602,40.936344969199176,0,19.698836413415467,0,0,0,1340,2005,1,0,1,19,0.0
32522,20810.0,9.94323697205341,0,100,4.61512051684126,0,1461,0,1,0,10,0.0,0.5263157894736842,213.37,5.367703494033044,0.010252750949017347,40.936344969199176,0,19.698836413415467,0,0,0,1340,2005,1,0,1,19,0.0
32522,20810.0,9.94323697205341,0,100,4.61512051684126,0,1461,0,1,0,10,0.0,0.5263157894736842,214.45,5.372728864061847,0.010304646581134976,40.936344969199176,0,19.698836413415467,0,0,0,1340,2005,1,0,1,19,0.0
32523,14790.0,9.60177416667137,0,100,4.61512051684126,0,1396,0,1,0,10,0.0,0.5263157894736842,204.83,5.327050585370909,0.0138482861199378,40.936344969199176,0,19.698836413415467,0,0,0,1168,2005,1,0,1,19,0.0
32524,33760.0,10.427061569124286,1,128,4.859812404361672,1,2179,0,1,0,0,0.0,0.0,248.91,5.52110085304669,0.0073727081543793135,39.00068446269678,0,18.088980150581794,0,0,0,1825,2005,0,0,0,1,0.0
32525,10590.0,9.267759862843668,0,75,4.330733340286331,0,1199,0,1,0,1,0.13,0.125,410.45,6.019687506051722,0.03875460296478142,39.290896646132786,0,8.021902806297057,0,0,1,935,2008,1,0,0,8,0.0
32525,10590.0,9.267759862843668,0,75,4.330733340286331,0,1199,0,1,0,1,0.13,0.125,378.07,5.937720884598035,0.035697290152015865,39.290896646132786,0,8.021902806297057,0,0,1,935,2008,1,0,0,8,0.0
32525,10590.0,9.267759862843668,0,75,4.330733340286331,0,1199,0,1,0,1,0.13,0.125,331.63,5.807030761127753,0.03131243508639411,39.290896646132786,0,8.021902806297057,0,0,1,935,2008,1,0,0,8,0.0
32526,1772.38,7.4806426091108,0,6,1.9459101490553132,0,49,0,0,1,1,0.0,1.0,123.82,4.826872699505897,0.0698214708635487,40.94729637234771,0,12.793976728268309,0,0,0,82,2001,1,0,0,1,0.0
32527,20530.0,9.929691218032765,0,100,4.61512051684126,0,1998,1,0,0,3,2.12,1.0,336.56,5.8217432722897655,0.0163927719058984,41.14168377823409,0,23.058179329226558,0,0,0,1660,2010,1,0,0,3,73.04
32528,31610.0,10.361260440267637,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,277.56,5.629633476019879,0.00878048780487805,42.535249828884325,0,22.45311430527036,0,0,0,1430,2007,1,0,0,2,0.0
32528,31610.0,10.361260440267637,1,140,4.948759890378168,1,1968,0,1,0,0,0.0,0.0,281.72,5.644457008571386,0.008912087564455412,42.535249828884325,0,22.45311430527036,0,0,0,1430,2007,1,0,0,2,0.0
32529,26190.0,10.173171119285234,1,125,4.836281906951478,1,1798,0,1,0,0,0.0,0.0,283.08,5.6492558886348325,0.010808292925050589,46.04791238877481,0,21.53867214236824,0,1,1,1294,2004,0,1,0,1,0.0
32530,10580.0,9.266815218904162,0,58,4.07753744390572,0,973,0,1,0,5,1.01,1.0,263.73,5.578710438662941,0.024924865324638504,43.51540041067762,0,22.989733059548254,0,0,1,930,2003,1,0,1,5,2775.32
32530,10580.0,9.266815218904162,0,58,4.07753744390572,0,973,0,1,0,5,1.01,1.0,277.89,5.630817438845419,0.026263113127303655,43.51540041067762,0,22.989733059548254,0,0,1,930,2003,1,0,1,5,1045.48
32530,10580.0,9.266815218904162,0,58,4.07753744390572,0,973,0,1,0,5,1.01,1.0,277.89,5.630817438845419,0.026263113127303655,43.51540041067762,0,22.989733059548254,0,0,1,930,2003,1,0,1,5,1588.15
32531,11591.72,9.358132593872902,0,65,4.189654742026425,0,1461,0,1,0,1,0.14,0.125,281.99,5.645411561329872,0.024324748635350463,44.49555099247091,0,25.44832306639288,0,0,1,975,2003,1,0,0,8,0.0
32531,11591.72,9.358132593872902,0,65,4.189654742026425,0,1461,0,1,0,1,0.14,0.125,308.79,5.735894648572187,0.026636544314017765,44.49555099247091,0,25.44832306639288,0,0,1,975,2003,1,0,0,8,0.0
32531,11591.72,9.358132593872902,0,65,4.189654742026425,0,1461,0,1,0,1,0.14,0.125,276.14,5.624522793670569,0.023820121593551815,44.49555099247091,0,25.44832306639288,0,0,1,975,2003,1,0,0,8,0.0
32532,12465.0,9.430760217368796,0,75,4.330733340286331,0,1248,0,1,0,4,0.72,2.0,254.35,5.542635153093653,0.020403497513236002,45.79603011635866,0,25.697467488021903,0,0,0,980,2009,1,0,0,2,51.95
32532,12465.0,9.430760217368796,0,75,4.330733340286331,0,1248,0,1,0,4,0.72,2.0,252.06,5.5336266147611175,0.020219797850152415,45.79603011635866,0,25.697467488021903,0,0,0,980,2009,1,0,0,2,0.0
32533,10812.21,9.288523813824185,0,90,4.51085950651685,0,1498,0,1,0,5,0.17,0.5,261.67,5.570898491464577,0.024199104613708607,36.16153319644079,0,18.034223134839152,0,0,1,1170,2000,1,0,1,10,0.0
32534,19065.0,9.855661923053523,0,90,4.51085950651685,0,1368,0,1,0,5,0.0,0.5,274.08,5.6170619644516355,0.014375327808664637,36.16153319644079,0,18.034223134839152,0,0,1,1179,2000,1,0,1,10,0.0
32534,19065.0,9.855661923053523,0,90,4.51085950651685,0,1368,0,1,0,5,0.0,0.5,283.68,5.651365742431071,0.014878841917549564,36.16153319644079,0,18.034223134839152,0,0,1,1179,2000,1,0,1,10,0.0
32534,19065.0,9.855661923053523,0,90,4.51085950651685,0,1368,0,1,0,5,0.0,0.5,285.1,5.656341400056065,0.01495332004615546,36.16153319644079,0,18.034223134839152,0,0,1,1179,2000,1,0,1,10,0.0
32535,21000.0,9.952325334619427,0,115,4.7535901911063645,1,1998,0,1,0,0,0.0,0.0,259.4,5.562218910334414,0.012351792771772771,43.46885694729637,0,24.16700889801506,0,0,0,1421,2001,1,0,0,2,0.0
32535,21000.0,9.952325334619427,0,115,4.7535901911063645,1,1998,0,1,0,0,0.0,0.0,265.88,5.586799119170382,0.012660349507166326,43.46885694729637,0,24.16700889801506,0,0,0,1421,2001,1,0,0,2,0.0
32536,7885.28,8.97287981976718,0,50,3.9318256327243257,0,999,0,1,0,5,0.2,0.45454545454545453,208.92,5.346726505755724,0.026491577778115918,42.15195071868583,0,24.027378507871322,0,0,0,939,2000,1,0,1,11,882.0
32536,7885.28,8.97287981976718,0,50,3.9318256327243257,0,999,0,1,0,5,0.2,0.45454545454545453,222.5,5.409411414053624,0.028213555694192954,42.15195071868583,0,24.027378507871322,0,0,0,939,2000,1,0,1,11,0.0
32536,7885.28,8.97287981976718,0,50,3.9318256327243257,0,999,0,1,0,5,0.2,0.45454545454545453,230.28,5.443629097708091,0.029200079124758443,42.15195071868583,0,24.027378507871322,0,0,0,939,2000,1,0,1,11,0.0
32537,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,3,0.43,0.375,275.29,5.621451038730069,0.02280589843426394,42.64202600958248,0,18.584531143052704,0,0,1,1025,1996,1,0,0,8,0.0
32537,12070.0,9.398561160701128,0,75,4.330733340286331,0,1390,0,1,0,3,0.43,0.375,270.1,5.60248775650462,0.02237594234114821,42.64202600958248,0,18.584531143052704,0,0,1,1025,1996,1,0,0,8,0.0
32538,13449.21,9.506749998290998,0,75,4.330733340286331,0,2499,1,0,0,1,0.0,0.5,301.07,5.710658778595633,0.022384037126557878,44.062970568104035,0,24.484599589322382,0,0,0,1800,1992,1,0,0,2,0.0
32539,21036.0,9.954038071134029,0,75,4.330733340286331,0,1997,0,1,0,1,0.0,0.5,276.92,5.6273333024927945,0.013163473879355422,44.062970568104035,0,24.484599589322382,0,0,0,1300,1992,1,0,0,2,0.0
32539,21036.0,9.954038071134029,0,75,4.330733340286331,0,1997,0,1,0,1,0.0,0.5,270.61,5.604367213857996,0.012863526168179875,44.062970568104035,0,24.484599589322382,0,0,0,1300,1992,1,0,0,2,0.0
32540,20579.99,9.932123113187302,0,122,4.812184355372417,1,1395,0,1,0,6,0.38,0.35294117647058826,448.39,6.107891107612241,0.021786609876395642,42.03422313483915,0,17.073237508555785,0,0,1,1224,2013,1,0,1,17,0.0
32540,20579.99,9.932123113187302,0,122,4.812184355372417,1,1395,0,1,0,6,0.38,0.35294117647058826,448.39,6.107891107612241,0.021786609876395642,42.03422313483915,0,17.073237508555785,0,0,1,1224,2013,1,0,1,17,0.0
32540,20579.99,9.932123113187302,0,122,4.812184355372417,1,1395,0,1,0,6,0.38,0.35294117647058826,455.12,6.122755932789158,0.02211361066693099,42.03422313483915,0,17.073237508555785,0,0,1,1224,2013,1,0,1,17,0.0
32541,17597.63,9.775576337087392,0,105,4.663439094112067,0,1994,0,1,0,6,0.37,0.3333333333333333,311.27,5.743868198195487,0.01768717224011187,42.64750171115674,0,24.580424366872005,0,0,1,1220,1998,1,0,1,18,0.0
32541,17597.63,9.775576337087392,0,105,4.663439094112067,0,1994,0,1,0,6,0.37,0.3333333333333333,320.61,5.77333963134875,0.018217895370264615,42.64750171115674,0,24.580424366872005,0,0,1,1220,1998,1,0,1,18,0.0
32541,17597.63,9.775576337087392,0,105,4.663439094112067,0,1994,0,1,0,6,0.37,0.3333333333333333,320.61,5.77333963134875,0.018217895370264615,42.64750171115674,0,24.580424366872005,0,0,1,1220,1998,1,0,1,18,0.0
32542,13330.0,9.497847429113676,0,105,4.663439094112067,0,999,0,1,0,9,1.0,1.2857142857142858,541.33,6.29587467225054,0.04060685619983497,40.40520191649555,0,21.475701574264203,0,0,1,929,2011,0,1,1,7,48.64
32542,13330.0,9.497847429113676,0,105,4.663439094112067,0,999,0,1,0,9,1.0,1.2857142857142858,563.0,6.335054251498059,0.04223239066836697,40.40520191649555,0,21.475701574264203,0,0,1,929,2011,0,1,1,7,736.21
